,date(UTC-2),AirPressure(hPa),AirTemperature(C),AirTemperatureHygroClip(C),RelativeHumidity(%),SpecificHumidity(g/kg),WindSpeed(m/s),WindDirection(d),SensibleHeatFlux(W/m2),LatentHeatFlux(W/m2),ShortwaveRadiationDown(W/m2),ShortwaveRadiationDown_Cor(W/m2),ShortwaveRadiationUp(W/m2),ShortwaveRadiationUp_Cor(W/m2),Albedo_theta<70d,LongwaveRadiationDown(W/m2),LongwaveRadiationUp(W/m2),CloudCover,SurfaceTemperature(C),HeightSensorBoom(m),HeightStakes(m),DepthPressureTransducer_Cor(m),IceTemperature1(C),IceTemperature2(C),IceTemperature3(C),IceTemperature4(C),IceTemperature5(C),IceTemperature6(C),IceTemperature7(C),IceTemperature8(C),TimeGPS(hhmmssUTC),LatitudeGPS(degN),LongitudeGPS(degW),ElevationGPS(m),HorDilOfPrecGPS
121201,2022-06-29 15:00:00,931.0,5.05,5.23,73.7,4.32,4.1,94.5,43.7,5.7,526.1,517.0,268.2,268.2,0.519,303.2,322.4,0.61,0.0,2.811,2.041,12.128,3.96,0.28,-1.02,-2.71,-3.9,-4.89,-5.22,-4.9,175840,67.0939038,49.9642818,640.2,0.75
121202,2022-06-29 16:00:00,932.0,5.58,5.78,67.5,4.11,4.5,98.6,-999.0,-999.0,628.6,619.1,325.6,325.6,0.526,283.5,323.1,0.37,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121203,2022-06-29 17:00:00,932.0,5.49,5.64,65.0,3.93,4.82,111.9,-999.0,-999.0,372.2,373.0,199.2,199.2,0.534,284.8,322.0,0.39,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121204,2022-06-29 18:00:00,933.0,5.52,5.68,62.7,3.79,5.12,117.5,-999.0,-999.0,449.2,464.9,256.0,256.0,0.551,265.9,321.8,0.18,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121205,2022-06-29 19:00:00,933.0,5.13,5.23,65.5,3.86,6.16,119.8,-999.0,-999.0,349.9,372.8,202.4,202.4,0.543,280.0,321.3,0.36,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121206,2022-06-29 20:00:00,934.0,4.4,4.4,71.8,4.01,5.97,122.2,-999.0,-999.0,129.1,129.6,69.9,69.9,-999.0,284.2,319.9,0.44,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121207,2022-06-29 21:00:00,935.0,4.29,4.21,72.3,4.0,6.47,134.0,72.7,-3.4,85.1,85.4,45.7,45.7,-999.0,294.7,319.8,0.56,0.0,2.81,2.054,12.121,1.02,-0.03,-1.1,-2.73,-3.92,-4.89,-5.21,-4.9,235840,67.0938963,49.9642313,635.2,0.91
121208,2022-06-29 22:00:00,936.0,3.4,3.33,77.6,4.03,5.17,125.5,-999.0,-999.0,36.9,37.4,19.9,19.9,-999.0,324.7,319.4,0.93,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121209,2022-06-29 23:00:00,936.0,2.95,2.89,79.5,4.0,4.77,118.8,-999.0,-999.0,13.8,16.3,7.9,8.6,-999.0,311.7,318.6,0.81,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121210,2022-06-30 00:00:00,937.0,2.72,2.62,80.6,3.99,3.75,111.7,-999.0,-999.0,5.8,9.1,4.5,4.8,-999.0,285.8,318.0,0.55,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121211,2022-06-30 01:00:00,937.0,3.07,2.98,75.5,3.83,4.92,129.5,-999.0,-999.0,4.8,6.4,3.6,3.3,-999.0,300.4,318.5,0.68,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121212,2022-06-30 02:00:00,938.0,2.65,2.53,78.9,3.88,4.13,126.5,-999.0,-999.0,7.1,10.1,5.0,5.2,-999.0,293.7,318.0,0.64,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121213,2022-06-30 03:00:00,939.0,2.41,2.37,78.5,3.79,3.2,130.6,19.7,-6.1,25.7,32.5,13.2,16.7,-999.0,302.3,317.8,0.74,0.0,2.424,2.06,12.114,0.43,-0.06,-1.14,-2.74,-3.93,-4.88,-5.21,-4.91,55839,67.0939005,49.9642758,639.0,0.79
121214,2022-06-30 04:00:00,939.0,2.13,2.09,79.1,3.74,3.46,112.8,-999.0,-999.0,59.2,57.5,29.3,29.3,-999.0,286.9,317.4,0.59,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121215,2022-06-30 05:00:00,940.0,2.09,2.04,77.7,3.66,4.59,127.8,-999.0,-999.0,90.7,92.7,46.8,46.8,-999.0,255.3,316.4,0.26,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121216,2022-06-30 06:00:00,940.0,2.01,1.98,75.4,3.53,4.54,129.1,-999.0,-999.0,130.4,132.3,66.4,66.4,-999.0,275.8,316.8,0.48,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121217,2022-06-30 07:00:00,941.0,2.25,2.29,71.5,3.4,5.15,127.0,-999.0,-999.0,233.4,231.5,115.2,115.2,0.498,300.8,318.2,0.73,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121218,2022-06-30 08:00:00,941.0,2.43,2.5,69.2,3.34,4.87,135.0,-999.0,-999.0,303.9,295.1,142.9,142.9,0.484,282.0,318.1,0.52,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121219,2022-06-30 09:00:00,941.0,2.73,2.97,65.1,3.21,5.0,136.3,37.6,-32.3,652.7,611.6,283.9,283.9,0.464,247.1,318.3,0.14,0.0,2.631,2.058,12.105,3.16,0.27,-1.0,-2.66,-3.88,-4.86,-5.19,-4.89,115839,67.0939115,49.9642703,638.2,0.76
121220,2022-06-30 10:00:00,941.0,2.83,3.14,63.8,3.17,4.94,129.9,-999.0,-999.0,739.6,688.8,335.0,335.0,0.486,246.5,318.8,0.13,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121221,2022-06-30 11:00:00,941.0,3.02,3.35,64.1,3.22,4.68,122.2,-999.0,-999.0,808.1,752.7,382.7,382.7,0.509,247.7,319.5,0.13,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121222,2022-06-30 12:00:00,940.0,2.98,3.41,67.6,3.4,3.85,123.1,-999.0,-999.0,844.0,789.9,421.0,421.0,0.533,249.3,320.4,0.15,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121223,2022-06-30 13:00:00,940.0,3.04,3.42,70.6,3.56,3.67,113.7,-999.0,-999.0,847.9,799.2,435.0,435.0,0.544,250.6,320.7,0.16,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121224,2022-06-30 14:00:00,940.0,3.27,3.64,71.1,3.64,4.65,117.7,-999.0,-999.0,821.1,780.8,431.8,431.8,0.553,251.0,320.9,0.15,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121225,2022-06-30 15:00:00,940.0,3.42,3.67,72.0,3.73,5.11,112.1,45.5,-12.0,760.4,732.3,409.8,409.8,0.56,251.5,320.8,0.15,0.0,2.812,2.079,12.084,3.03,0.35,-0.87,-2.61,-3.85,-4.84,-5.18,-4.9,175839,67.0939193,49.9642987,643.1,0.75
121226,2022-06-30 16:00:00,939.0,3.22,3.5,75.2,3.84,5.3,109.1,-999.0,-999.0,671.0,657.5,373.5,373.5,0.568,250.0,320.3,0.14,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121227,2022-06-30 17:00:00,939.0,3.9,4.01,71.1,3.81,6.49,110.2,-999.0,-999.0,560.1,562.1,323.9,323.9,0.576,250.7,320.3,0.11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121228,2022-06-30 18:00:00,939.0,4.05,4.18,69.9,3.79,6.5,103.2,-999.0,-999.0,434.4,451.5,265.6,265.6,0.588,250.7,320.2,0.1,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121229,2022-06-30 19:00:00,939.0,3.96,4.01,72.8,3.92,6.26,99.2,-999.0,-999.0,306.3,335.4,201.5,201.5,0.601,250.4,319.8,0.11,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121230,2022-06-30 20:00:00,938.0,3.86,3.83,73.6,3.94,6.08,100.0,-999.0,-999.0,190.1,230.0,137.5,137.5,-999.0,250.9,319.4,0.12,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121231,2022-06-30 21:00:00,938.0,3.62,3.57,75.0,3.95,5.02,103.0,49.2,-4.3,96.3,132.8,79.0,79.0,-999.0,251.0,318.6,0.13,0.0,2.424,2.083,12.083,0.74,-0.03,-0.98,-2.65,-3.86,-4.84,-5.17,-4.9,235840,67.0938968,49.9642672,636.0,0.88
121232,2022-06-30 22:00:00,938.0,3.92,3.84,74.4,4.0,5.47,101.8,-999.0,-999.0,44.4,66.5,39.3,39.3,-999.0,251.3,318.5,0.12,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121233,2022-06-30 23:00:00,937.0,3.05,2.99,80.6,4.08,4.68,107.6,-999.0,-999.0,23.0,72.2,30.2,42.5,-999.0,249.8,317.5,0.15,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121234,2022-07-01 00:00:00,937.0,2.73,2.65,82.8,4.1,4.11,106.7,-999.0,-999.0,9.8,29.7,24.4,17.4,-999.0,249.6,316.8,0.16,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121235,2022-07-01 01:00:00,937.0,2.4,2.28,85.0,4.11,4.0,104.5,-999.0,-999.0,15.1,42.2,9.1,24.5,-999.0,253.1,316.5,0.22,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121236,2022-07-01 02:00:00,936.0,2.61,2.47,85.0,4.17,3.4,102.1,-999.0,-999.0,23.6,54.8,20.7,31.7,-999.0,263.3,316.7,0.32,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121237,2022-07-01 03:00:00,936.0,2.95,2.89,83.3,4.19,3.38,106.3,23.5,2.7,49.8,67.4,29.9,38.8,-999.0,298.7,318.2,0.67,0.0,2.623,2.088,12.092,0.86,-0.05,-1.02,-2.65,-3.86,-4.84,-5.18,-4.91,55840,67.0938973,49.9642988,636.9,0.76
121238,2022-07-01 04:00:00,936.0,3.37,3.34,82.7,4.29,3.47,99.2,-999.0,-999.0,93.9,73.9,42.3,42.3,-999.0,311.3,319.2,0.79,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121239,2022-07-01 05:00:00,936.0,3.38,3.34,83.8,4.35,3.17,102.6,-999.0,-999.0,62.6,59.2,33.7,33.7,-999.0,326.9,319.4,0.95,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121240,2022-07-01 06:00:00,936.0,3.22,3.23,89.0,4.56,3.27,106.1,-999.0,-999.0,69.0,68.8,38.9,38.9,-999.0,329.3,319.4,0.98,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121241,2022-07-01 07:00:00,935.0,3.55,3.52,92.7,4.87,3.37,99.4,-999.0,-999.0,130.3,129.2,72.8,72.8,-999.0,332.3,320.1,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121242,2022-07-01 08:00:00,935.0,3.44,3.49,92.5,4.82,3.84,106.5,-999.0,-999.0,168.7,168.7,94.5,94.5,0.56,332.8,320.1,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121243,2022-07-01 09:00:00,935.0,3.31,3.35,92.2,4.76,3.82,104.8,32.0,18.7,186.7,186.6,104.6,104.6,0.56,330.6,319.9,0.99,0.0,2.419,2.1,12.071,2.19,0.13,-0.95,-2.61,-3.83,-4.82,-5.16,-4.89,115839,67.0939018,49.9642665,640.8,0.75
121244,2022-07-01 10:00:00,935.0,3.02,3.17,90.7,4.59,3.65,109.5,-999.0,-999.0,266.6,266.6,151.0,151.0,0.566,331.5,320.3,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121245,2022-07-01 11:00:00,936.0,2.83,2.94,94.2,4.7,3.89,104.9,-999.0,-999.0,232.1,232.1,135.9,135.9,0.586,331.9,320.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121246,2022-07-01 12:00:00,936.0,3.26,3.41,93.4,4.8,3.5,105.6,-999.0,-999.0,385.3,385.3,217.3,217.3,0.564,332.8,321.2,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121247,2022-07-01 13:00:00,936.0,3.2,3.39,94.3,4.83,3.44,103.6,-999.0,-999.0,340.3,340.3,194.3,194.3,0.571,335.6,321.1,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121248,2022-07-01 14:00:00,936.0,3.39,3.61,95.1,4.94,3.37,104.7,-999.0,-999.0,338.7,338.7,193.4,193.4,0.571,335.3,321.1,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121249,2022-07-01 15:00:00,936.0,3.89,4.14,90.8,4.88,3.43,104.0,30.0,17.6,524.2,522.3,279.8,279.8,0.536,326.6,322.1,0.92,0.0,2.422,2.11,12.061,3.53,0.26,-0.84,-2.55,-3.8,-4.8,-5.14,-4.9,175838,67.0939202,49.9642903,641.7,1.11
121250,2022-07-01 16:00:00,937.0,3.95,4.14,86.4,4.66,3.69,100.2,-999.0,-999.0,466.1,464.1,248.2,248.2,0.535,317.5,321.8,0.82,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121251,2022-07-01 17:00:00,937.0,3.74,3.8,86.5,4.6,4.07,108.7,-999.0,-999.0,245.9,246.0,133.7,133.7,0.543,324.0,320.6,0.9,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121252,2022-07-01 18:00:00,937.0,3.29,3.35,89.8,4.62,3.77,104.1,-999.0,-999.0,159.4,159.6,88.5,88.5,0.555,328.9,320.0,0.98,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121253,2022-07-01 19:00:00,938.0,3.2,3.2,92.6,4.73,3.45,101.9,-999.0,-999.0,118.9,119.3,65.8,65.8,0.552,327.4,319.6,0.97,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121254,2022-07-01 20:00:00,938.0,3.83,3.79,86.7,4.63,3.66,96.1,-999.0,-999.0,105.5,103.9,56.9,56.9,-999.0,328.4,320.2,0.94,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121255,2022-07-01 21:00:00,938.0,3.7,3.63,88.1,4.66,3.0,102.4,23.0,10.5,75.2,71.9,39.0,39.0,-999.0,326.7,319.8,0.93,0.0,2.419,2.12,12.053,1.39,-0.04,-0.94,-2.59,-3.8,-4.8,-5.15,-4.89,235838,67.0939012,49.9642988,638.7,0.87
121256,2022-07-01 22:00:00,939.0,3.58,3.52,89.1,4.67,3.28,99.6,-999.0,-999.0,39.5,36.4,19.6,19.6,-999.0,326.0,319.5,0.93,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121257,2022-07-01 23:00:00,939.0,3.2,3.1,89.1,4.55,3.56,101.9,-999.0,-999.0,9.5,9.8,5.0,5.2,-999.0,326.6,319.1,0.96,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121258,2022-07-02 00:00:00,939.0,2.83,2.77,90.4,4.5,3.28,105.3,-999.0,-999.0,2.5,2.6,2.7,1.4,-999.0,327.8,318.9,0.99,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121259,2022-07-02 01:00:00,940.0,2.57,2.46,92.2,4.49,3.25,103.7,-999.0,-999.0,1.5,1.5,2.1,0.8,-999.0,323.4,318.6,0.96,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121260,2022-07-02 02:00:00,940.0,2.49,2.39,93.6,4.54,3.73,105.4,-999.0,-999.0,3.3,3.4,3.5,1.8,-999.0,324.4,318.6,0.97,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121261,2022-07-02 03:00:00,941.0,2.49,2.4,94.7,4.59,3.39,106.2,21.9,13.3,11.3,11.4,7.5,5.9,-999.0,325.8,318.6,0.98,0.0,2.429,2.124,12.045,0.68,-0.06,-0.98,-2.59,-3.8,-4.8,-5.14,-4.91,55839,67.0938843,49.9642625,632.6,0.75
121262,2022-07-02 04:00:00,941.0,2.37,2.26,95.4,4.58,3.29,101.3,-999.0,-999.0,26.1,30.8,15.7,15.7,-999.0,326.8,318.6,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121263,2022-07-02 05:00:00,942.0,2.47,2.37,92.2,4.45,2.98,103.1,-999.0,-999.0,85.5,90.0,45.4,45.4,-999.0,326.1,318.8,0.99,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121264,2022-07-02 06:00:00,942.0,2.53,2.55,89.7,4.35,3.02,106.0,-999.0,-999.0,184.8,182.5,91.2,91.2,-999.0,321.5,319.2,0.94,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121265,2022-07-02 07:00:00,943.0,2.66,2.7,86.6,4.23,3.43,106.4,-999.0,-999.0,212.3,211.9,104.9,104.9,-999.0,315.1,319.1,0.86,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121266,2022-07-02 08:00:00,943.0,2.63,2.78,85.3,4.16,3.26,105.1,-999.0,-999.0,333.7,331.8,162.7,162.7,0.491,319.6,319.7,0.91,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121267,2022-07-02 09:00:00,943.0,3.0,3.21,83.9,4.2,3.37,100.1,24.9,3.9,493.4,481.6,230.9,230.9,0.479,300.9,320.1,0.69,0.0,2.421,2.133,12.046,3.4,0.26,-0.84,-2.51,-3.75,-4.77,-5.13,-4.89,115839,67.0939053,49.9643032,637.2,0.75
121268,2022-07-02 10:00:00,944.0,3.11,3.39,83.6,4.22,2.96,98.3,-999.0,-999.0,500.2,475.0,234.6,234.6,0.494,271.9,320.5,0.38,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121269,2022-07-02 11:00:00,944.0,3.3,3.73,81.0,4.14,3.0,92.6,-999.0,-999.0,763.1,716.5,352.8,352.8,0.492,259.7,321.4,0.24,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121270,2022-07-02 12:00:00,944.0,3.26,3.67,80.0,4.08,3.69,98.4,-999.0,-999.0,810.1,765.0,392.4,392.4,0.513,262.6,321.6,0.27,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121271,2022-07-02 13:00:00,944.0,3.21,3.51,79.6,4.04,4.11,104.6,-999.0,-999.0,672.3,655.3,341.8,341.8,0.522,297.1,321.2,0.64,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121272,2022-07-02 14:00:00,944.0,3.75,4.04,74.4,3.93,4.3,99.1,-999.0,-999.0,742.8,716.6,376.7,376.7,0.526,276.8,321.8,0.4,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121273,2022-07-02 15:00:00,944.0,4.01,4.21,72.1,3.88,4.72,95.7,47.1,-5.1,785.2,758.3,405.4,405.4,0.535,259.8,321.5,0.2,0.0,2.789,2.152,12.017,3.46,0.37,-0.69,-2.45,-3.71,-4.74,-5.11,-4.88,175838,67.0939127,49.9643152,637.8,0.81
121274,2022-07-02 16:00:00,944.0,3.78,4.04,73.7,3.9,4.59,93.7,-999.0,-999.0,667.8,654.9,359.6,359.6,0.549,254.5,321.3,0.16,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121275,2022-07-02 17:00:00,944.0,4.01,4.15,73.0,3.92,4.79,96.1,-999.0,-999.0,554.2,556.6,315.2,315.2,0.566,254.4,321.1,0.15,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121276,2022-07-02 18:00:00,944.0,3.9,4.06,73.8,3.94,4.75,105.1,-999.0,-999.0,427.5,444.2,259.3,259.3,0.584,253.6,320.6,0.14,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121277,2022-07-02 19:00:00,944.0,3.39,3.52,77.8,4.0,3.79,100.6,-999.0,-999.0,297.5,324.7,197.9,197.9,0.609,252.2,319.7,0.16,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121278,2022-07-02 20:00:00,944.0,3.91,4.0,74.2,3.96,3.7,97.9,-999.0,-999.0,180.6,223.9,134.1,134.1,-999.0,253.2,319.6,0.14,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
121279,2022-07-02 21:00:00,944.0,3.88,3.92,74.8,3.99,3.57,90.3,32.4,-1.1,89.5,131.1,77.2,77.2,-999.0,253.4,319.1,0.14,0.0,2.431,2.155,12.007,0.47,-0.03,-0.81,-2.48,-3.74,-4.74,-5.11,-4.9,235838,67.0938872,49.9642678,634.6,0.86
121280,2022-07-02 22:00:00,944.0,3.61,3.56,76.5,4.0,3.81,95.9,-999.0,-999.0,37.6,63.4,36.7,36.7,-999.0,252.2,318.1,0.14,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0
