,date,AirPressure(hPa),AirTemperature(C),AirTemperatureHygroClip(C),RelativeHumidity(%),SpecificHumidity(g/kg),WindSpeed(m/s),WindDirection(d),SensibleHeatFlux(W/m2),LatentHeatFlux(W/m2),ShortwaveRadiationDown(W/m2),ShortwaveRadiationDown_Cor(W/m2),ShortwaveRadiationUp(W/m2),ShortwaveRadiationUp_Cor(W/m2),Albedo_theta<70d,LongwaveRadiationDown(W/m2),LongwaveRadiationUp(W/m2),CloudCover,SurfaceTemperature(C),HeightSensorBoom(m),HeightStakes(m),DepthPressureTransducer_Cor(m),IceTemperature1(C),IceTemperature2(C),IceTemperature3(C),IceTemperature4(C),IceTemperature5(C),IceTemperature6(C),IceTemperature7(C),IceTemperature8(C),TimeGPS(hhmmssUTC),LatitudeGPS(degN),LongitudeGPS(degW),ElevationGPS(m),HorDilOfPrecGPS
99582,2022-08-22 04:00:00,968.0,2.09,-999.0,55.1,2.52,2.48,126.2,-999.0,-999.0,-2.5,-999,1.0,-999,-999,258.1,315.3,0.29,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99583,2022-08-22 05:00:00,968.0,2.23,-999.0,54.4,2.51,3.35,138.8,20.2,-35.8,-1.9,-999,0.7,-999,-999,273.6,317.6,0.44,0.0,2.477,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99584,2022-08-22 06:00:00,967.0,2.65,-999.0,53.6,2.56,3.33,122.3,-999.0,-999.0,-0.5,-999,0.8,-999,-999,289.9,321.1,0.6,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99585,2022-08-22 07:00:00,967.0,2.98,-999.0,55.5,2.71,3.85,146.8,-999.0,-999.0,3.6,-999,1.1,-999,-999,297.5,323.8,0.66,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99586,2022-08-22 08:00:00,967.0,3.2,-999.0,58.5,2.9,4.17,146.8,-999.0,-999.0,23.5,-999,3.7,-999,-999,305.7,326.9,0.73,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99587,2022-08-22 09:00:00,967.0,3.75,-999.0,58.5,3.02,3.92,134.6,-999.0,-999.0,36.0,-999,5.0,-999,-999,314.8,330.8,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99588,2022-08-22 10:00:00,967.0,3.9,-999.0,62.7,3.26,3.65,143.0,-999.0,-999.0,50.7,-999,7.3,-999,-999,323.7,333.2,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99589,2022-08-22 11:00:00,967.0,4.04,-999.0,71.2,3.74,3.63,174.7,32.2,-4.3,88.6,-999,13.5,-999,-999,326.0,334.9,0.91,0.0,2.816,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99590,2022-08-22 12:00:00,966.0,3.99,-999.0,79.4,4.17,4.61,152.1,-999.0,-999.0,116.5,-999,15.9,-999,-999,325.5,337.2,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99591,2022-08-22 13:00:00,965.0,5.12,-999.0,67.4,3.83,5.01,143.0,-999.0,-999.0,150.1,-999,20.1,-999,-999,326.3,343.4,0.85,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99592,2022-08-22 14:00:00,965.0,6.23,-999.0,57.4,3.53,4.43,131.7,-999.0,-999.0,224.0,-999,31.3,-999,-999,324.1,351.4,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99593,2022-08-22 15:00:00,965.0,6.67,-999.0,57.1,3.61,4.51,122.7,-999.0,-999.0,277.3,-999,39.5,-999,-999,321.0,358.8,0.71,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99594,2022-08-22 16:00:00,964.0,7.01,-999.0,54.2,3.52,4.14,148.2,-999.0,-999.0,246.2,-999,34.9,-999,-999,316.9,359.5,0.65,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99595,2022-08-22 17:00:00,964.0,7.31,-999.0,53.3,3.53,3.4,112.7,35.6,-5.7,248.7,-999,35.3,-999,-999,315.8,361.8,0.62,0.0,2.746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99596,2022-08-22 18:00:00,964.0,7.29,-999.0,54.0,3.57,3.06,139.2,-999.0,-999.0,116.3,-999,15.4,-999,-999,330.6,355.5,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99597,2022-08-22 19:00:00,964.0,6.11,-999.0,63.5,3.88,2.26,162.3,-999.0,-999.0,40.9,-999,7.7,-999,-999,336.1,343.0,0.91,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99598,2022-08-22 20:00:00,964.0,5.71,-999.0,71.8,4.26,2.41,156.0,-999.0,-999.0,19.1,-999,6.6,-999,-999,335.3,339.5,0.92,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99599,2022-08-22 21:00:00,963.0,6.03,-999.0,70.4,4.27,4.13,163.8,-999.0,-999.0,16.0,-999,6.3,-999,-999,334.6,339.4,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99600,2022-08-22 22:00:00,963.0,6.48,-999.0,67.4,4.22,4.77,152.0,-999.0,-999.0,2.5,-999,5.1,-999,-999,336.4,339.9,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99601,2022-08-22 23:00:00,962.0,6.72,-999.0,64.0,4.08,2.72,162.4,20.8,1.0,0.0,-999,1.9,-999,-999,335.8,339.9,0.87,0.0,2.477,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99602,2022-08-23 00:00:00,962.0,7.62,-999.0,59.1,4.01,4.06,164.8,-999.0,-999.0,-3.2,-999,3.0,-999,-999,337.6,342.0,0.84,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99603,2022-08-23 01:00:00,962.0,7.61,-999.0,62.9,4.27,5.11,155.9,-999.0,-999.0,-3.5,-999,4.7,-999,-999,340.4,343.2,0.87,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99604,2022-08-23 02:00:00,962.0,6.23,-999.0,70.5,4.34,3.58,140.1,-999.0,-999.0,-1.9,-999,4.2,-999,-999,337.0,339.2,0.91,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99605,2022-08-23 03:00:00,961.0,6.75,-999.0,68.5,4.38,3.26,142.0,-999.0,-999.0,-1.6,-999,4.4,-999,-999,337.9,340.4,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99606,2022-08-23 04:00:00,960.0,6.69,-999.0,69.5,4.43,2.59,171.5,-999.0,-999.0,-2.6,-999,3.8,-999,-999,338.7,340.3,0.9,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99607,2022-08-23 05:00:00,960.0,6.92,-999.0,68.3,4.42,3.65,138.9,46.3,8.6,-2.8,-999,4.7,-999,-999,338.9,340.9,0.89,0.0,2.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99608,2022-08-23 06:00:00,959.0,6.89,-999.0,68.2,4.41,3.09,126.3,-999.0,-999.0,-2.4,-999,3.4,-999,-999,338.0,340.9,0.88,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99609,2022-08-23 07:00:00,959.0,6.46,-999.0,64.4,4.04,1.61,213.0,-999.0,-999.0,-1.6,-999,2.5,-999,-999,336.4,338.6,0.89,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99610,2022-08-23 08:00:00,958.0,7.44,-999.0,57.3,3.86,1.86,141.4,-999.0,-999.0,2.9,-999,1.9,-999,-999,338.8,340.9,0.86,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99611,2022-08-23 09:00:00,958.0,7.39,-999.0,59.3,3.98,2.43,144.1,-999.0,-999.0,7.1,-999,6.9,-999,-999,339.3,341.9,0.87,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99612,2022-08-23 10:00:00,957.0,7.83,-999.0,57.7,3.99,4.31,102.9,-999.0,-999.0,29.7,-999,6.3,-999,-999,338.0,344.9,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99613,2022-08-23 11:00:00,957.0,7.63,-999.0,59.1,4.03,3.15,122.2,32.2,0.7,58.3,-999,8.6,-999,-999,337.5,345.9,0.84,0.0,2.46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99614,2022-08-23 12:00:00,957.0,7.33,-999.0,62.3,4.16,5.09,130.5,-999.0,-999.0,103.9,-999,14.3,-999,-999,337.1,347.3,0.85,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99615,2022-08-23 13:00:00,957.0,7.32,-999.0,66.4,4.44,4.81,152.6,-999.0,-999.0,138.1,-999,17.7,-999,-999,334.1,350.6,0.82,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99616,2022-08-23 14:00:00,957.0,6.82,-999.0,70.5,4.55,3.16,143.1,-999.0,-999.0,108.4,-999,13.2,-999,-999,332.1,350.7,0.82,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99617,2022-08-23 15:00:00,956.0,7.53,-999.0,69.5,4.72,2.72,152.4,-999.0,-999.0,155.0,-999,19.9,-999,-999,330.8,355.6,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99618,2022-08-23 16:00:00,956.0,7.37,-999.0,70.9,4.76,5.24,145.1,-999.0,-999.0,113.7,-999,14.7,-999,-999,330.2,351.6,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99619,2022-08-23 17:00:00,958.0,6.47,-999.0,80.8,5.08,3.06,163.6,25.0,12.0,75.2,-999,11.1,-999,-999,337.6,347.6,0.9,0.0,2.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99620,2022-08-23 18:00:00,960.0,7.24,-999.0,82.4,5.46,6.22,196.2,-999.0,-999.0,55.4,-999,10.0,-999,-999,339.7,348.5,0.88,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99621,2022-08-23 19:00:00,962.0,6.03,-999.0,81.2,4.94,3.24,178.0,-999.0,-999.0,38.0,-999,6.9,-999,-999,332.4,343.0,0.87,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99622,2022-08-23 20:00:00,964.0,7.22,-999.0,69.3,4.56,2.2,156.7,-999.0,-999.0,80.0,-999,13.0,-999,-999,330.8,348.0,0.79,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99623,2022-08-23 21:00:00,966.0,6.65,-999.0,70.6,4.46,2.85,175.7,-999.0,-999.0,28.0,-999,4.6,-999,-999,328.9,343.2,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99624,2022-08-23 22:00:00,968.0,5.97,-999.0,89.6,5.39,2.36,234.5,-999.0,-999.0,11.5,-999,1.6,-999,-999,318.8,341.1,0.73,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99625,2022-08-23 23:00:00,970.0,4.76,-999.0,94.9,5.23,1.27,220.7,2.0,1.6,1.4,-999,0.4,-999,-999,328.0,337.0,0.89,0.0,2.881,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99626,2022-08-24 00:00:00,971.0,4.85,-999.0,84.1,4.66,1.33,209.6,-999.0,-999.0,-2.7,-999,1.7,-999,-999,307.7,332.1,0.67,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99627,2022-08-24 01:00:00,971.0,5.29,-999.0,69.5,3.97,4.66,168.9,-999.0,-999.0,-3.0,-999,1.8,-999,-999,277.7,330.3,0.32,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99628,2022-08-24 02:00:00,972.0,4.53,-999.0,72.2,3.91,2.72,162.1,-999.0,-999.0,-2.9,-999,1.0,-999,-999,268.1,326.0,0.26,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99629,2022-08-24 03:00:00,972.0,4.82,-999.0,71.7,3.96,4.03,176.9,-999.0,-999.0,-1.7,-999,1.1,-999,-999,281.4,329.0,0.39,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99630,2022-08-24 04:00:00,972.0,4.75,-999.0,70.8,3.9,3.19,162.8,-999.0,-999.0,-1.2,-999,0.7,-999,-999,300.0,330.1,0.59,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99631,2022-08-24 05:00:00,972.0,4.5,-999.0,71.9,3.88,3.07,159.4,24.1,-0.5,-2.0,-999,0.7,-999,-999,283.1,328.2,0.43,0.0,2.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99632,2022-08-24 06:00:00,972.0,4.45,-999.0,72.7,3.92,1.69,149.6,-999.0,-999.0,-1.4,-999,1.3,-999,-999,281.3,325.3,0.41,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99633,2022-08-24 07:00:00,972.0,4.96,-999.0,70.8,3.95,2.09,143.5,-999.0,-999.0,17.8,-999,4.6,-999,-999,296.3,331.0,0.54,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99634,2022-08-24 08:00:00,972.0,5.58,-999.0,68.4,3.99,1.55,325.4,-999.0,-999.0,56.4,-999,12.9,-999,-999,306.4,337.1,0.62,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99635,2022-08-24 09:00:00,971.0,5.67,-999.0,67.5,3.96,1.39,276.1,-999.0,-999.0,114.3,-999,21.7,-999,-999,291.3,340.2,0.45,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99636,2022-08-24 10:00:00,971.0,6.81,-999.0,61.0,3.88,1.26,229.6,-999.0,-999.0,312.5,-999,58.3,-999,-999,272.2,360.6,0.18,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99637,2022-08-24 11:00:00,970.0,6.96,-999.0,61.4,3.95,2.19,160.5,10.7,0.1,387.2,-999,67.6,-999,-999,271.4,366.9,0.16,0.0,2.486,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99638,2022-08-24 12:00:00,970.0,7.19,-999.0,59.3,3.87,1.47,68.4,-999.0,-999.0,348.1,-999,56.5,-999,-999,274.3,368.8,0.18,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99639,2022-08-24 13:00:00,969.0,8.55,-999.0,54.7,3.92,1.48,131.2,-999.0,-999.0,475.0,-999,76.7,-999,-999,279.0,384.8,0.15,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99640,2022-08-24 14:00:00,969.0,8.81,-999.0,53.9,3.94,1.94,131.1,-999.0,-999.0,506.0,-999,81.4,-999,-999,281.1,389.0,0.16,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99641,2022-08-24 15:00:00,968.0,8.84,-999.0,50.4,3.69,2.34,95.7,-999.0,-999.0,554.5,-999,90.5,-999,-999,275.3,390.0,0.09,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99642,2022-08-24 16:00:00,967.0,8.22,-999.0,52.0,3.65,2.61,73.4,-999.0,-999.0,385.7,-999,59.5,-999,-999,282.9,379.1,0.21,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99643,2022-08-24 17:00:00,967.0,9.04,-999.0,47.2,3.51,1.84,243.4,6.2,-0.8,374.0,-999,58.2,-999,-999,287.1,379.2,0.21,0.0,2.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99644,2022-08-24 18:00:00,966.0,9.02,-999.0,50.7,3.76,1.65,129.1,-999.0,-999.0,221.6,-999,32.7,-999,-999,294.1,370.2,0.29,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99645,2022-08-24 19:00:00,966.0,8.68,-999.0,54.2,3.93,2.36,290.0,-999.0,-999.0,154.4,-999,22.7,-999,-999,300.8,361.8,0.38,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99646,2022-08-24 20:00:00,966.0,7.66,-999.0,59.5,4.03,2.53,160.7,-999.0,-999.0,95.0,-999,14.1,-999,-999,300.0,353.3,0.43,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99647,2022-08-24 21:00:00,966.0,7.35,-999.0,61.0,4.04,2.13,199.2,-999.0,-999.0,38.2,-999,6.0,-999,-999,307.0,347.0,0.52,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99648,2022-08-24 22:00:00,967.0,8.33,-999.0,58.0,4.11,2.13,262.9,-999.0,-999.0,9.9,-999,2.3,-999,-999,311.4,346.6,0.52,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99649,2022-08-24 23:00:00,966.0,6.68,-999.0,65.8,4.16,1.88,293.3,6.1,0.6,-0.7,-999,0.0,-999,-999,311.7,340.6,0.61,0.0,2.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99650,2022-08-25 00:00:00,966.0,6.82,-999.0,64.4,4.12,1.77,219.1,-999.0,-999.0,-1.2,-999,0.0,-999,-999,322.0,341.2,0.72,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99651,2022-08-25 01:00:00,966.0,7.02,-999.0,63.2,4.09,2.25,125.3,-999.0,-999.0,-0.8,-999,0.2,-999,-999,328.9,343.1,0.78,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99652,2022-08-25 02:00:00,966.0,6.9,-999.0,65.0,4.18,1.46,203.3,-999.0,-999.0,-1.2,-999,0.6,-999,-999,332.7,342.2,0.83,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99653,2022-08-25 03:00:00,966.0,7.15,-999.0,63.8,4.17,1.56,168.1,-999.0,-999.0,-1.0,-999,0.2,-999,-999,323.6,342.1,0.71,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99654,2022-08-25 04:00:00,966.0,6.68,-999.0,63.3,4.01,1.44,168.8,-999.0,-999.0,-0.8,-999,0.3,-999,-999,324.3,340.8,0.75,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99655,2022-08-25 05:00:00,965.0,6.6,-999.0,64.5,4.07,1.65,159.8,4.8,0.2,-1.1,-999,0.4,-999,-999,316.6,339.5,0.67,0.0,2.482,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99656,2022-08-25 06:00:00,966.0,6.22,-999.0,69.0,4.23,1.98,187.8,-999.0,-999.0,-0.7,-999,0.2,-999,-999,326.7,339.8,0.8,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99657,2022-08-25 07:00:00,966.0,6.27,-999.0,70.5,4.34,2.77,177.8,-999.0,-999.0,2.4,-999,0.8,-999,-999,315.8,339.5,0.68,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99658,2022-08-25 08:00:00,966.0,6.11,-999.0,72.1,4.39,2.72,166.0,-999.0,-999.0,15.6,-999,2.5,-999,-999,313.3,339.8,0.66,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99659,2022-08-25 09:00:00,966.0,5.99,-999.0,72.8,4.39,1.25,165.7,-999.0,-999.0,58.4,-999,8.9,-999,-999,307.0,342.0,0.6,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99660,2022-08-25 10:00:00,967.0,6.35,-999.0,71.1,4.39,2.36,166.9,-999.0,-999.0,75.0,-999,10.5,-999,-999,316.8,346.3,0.69,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99661,2022-08-25 11:00:00,967.0,6.64,-999.0,69.6,4.39,3.54,154.9,42.1,8.0,133.9,-999,18.7,-999,-999,319.0,351.1,0.69,0.0,2.487,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99662,2022-08-25 12:00:00,967.0,6.71,-999.0,68.4,4.34,4.24,151.5,-999.0,-999.0,136.6,-999,19.2,-999,-999,322.0,351.3,0.72,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99663,2022-08-25 13:00:00,968.0,7.7,-999.0,64.3,4.36,4.97,159.0,-999.0,-999.0,302.0,-999,47.2,-999,-999,282.8,364.5,0.24,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99664,2022-08-25 14:00:00,968.0,7.73,-999.0,62.8,4.26,4.74,141.2,-999.0,-999.0,479.8,-999,78.7,-999,-999,281.4,374.9,0.22,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99665,2022-08-25 15:00:00,968.0,7.6,-999.0,63.2,4.25,4.38,130.1,-999.0,-999.0,181.7,-999,26.9,-999,-999,315.2,360.1,0.6,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99666,2022-08-25 16:00:00,968.0,7.2,-999.0,64.9,4.25,3.49,139.6,-999.0,-999.0,144.9,-999,20.4,-999,-999,329.2,358.1,0.77,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99667,2022-08-25 17:00:00,968.0,7.92,-999.0,62.5,4.3,4.81,122.2,77.6,10.0,394.1,-999,61.9,-999,-999,290.9,370.6,0.32,0.0,2.839,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99668,2022-08-25 18:00:00,969.0,7.31,-999.0,65.1,4.29,4.97,150.4,-999.0,-999.0,250.9,-999,39.8,-999,-999,269.8,358.3,0.12,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99669,2022-08-25 19:00:00,969.0,7.23,-999.0,65.3,4.28,4.82,133.1,-999.0,-999.0,202.5,-999,32.7,-999,-999,279.3,354.7,0.23,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99670,2022-08-25 20:00:00,969.0,6.83,-999.0,66.1,4.22,3.41,126.5,-999.0,-999.0,169.2,-999,27.6,-999,-999,271.8,351.7,0.17,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99671,2022-08-25 21:00:00,970.0,6.02,-999.0,69.7,4.2,3.5,144.8,-999.0,-999.0,78.3,-999,13.0,-999,-999,275.5,342.3,0.26,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99672,2022-08-25 22:00:00,970.0,5.63,-999.0,71.1,4.17,1.61,179.5,-999.0,-999.0,20.0,-999,4.4,-999,-999,270.0,334.0,0.22,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99673,2022-08-25 23:00:00,970.0,5.28,-999.0,72.5,4.15,1.33,230.0,2.7,0.3,-1.1,-999,1.5,-999,-999,264.3,328.5,0.18,0.0,2.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99674,2022-08-26 00:00:00,970.0,5.05,-999.0,73.4,4.13,1.61,253.1,-999.0,-999.0,-2.6,-999,1.2,-999,-999,270.5,327.2,0.26,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99675,2022-08-26 01:00:00,970.0,4.94,-999.0,73.4,4.1,1.72,213.8,-999.0,-999.0,-2.9,-999,1.1,-999,-999,268.1,326.4,0.24,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99676,2022-08-26 02:00:00,970.0,4.73,-999.0,75.3,4.14,1.32,220.8,-999.0,-999.0,-2.9,-999,1.6,-999,-999,258.1,321.2,0.15,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99677,2022-08-26 03:00:00,970.0,5.08,-999.0,72.7,4.1,1.41,246.7,-999.0,-999.0,-2.7,-999,1.5,-999,-999,263.5,323.5,0.18,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99678,2022-08-26 04:00:00,970.0,4.8,-999.0,74.4,4.12,1.44,280.2,-999.0,-999.0,-2.8,-999,1.1,-999,-999,265.5,322.1,0.22,0.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99679,2022-08-26 05:00:00,970.0,5.98,-999.0,68.3,4.1,1.78,314.2,5.9,0.5,-1.6,-999,1.1,-999,-999,290.8,330.4,0.43,0.0,2.455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
