,Q,RAIN,T2,G,surfM,date
346,1.025074361174417,0.0,3.6440512264476297,254.8,0.9967432666227273,2022-08-16 08:00:00
347,2.0243198562477254,0.0,3.9940573299632547,415.7,1.9530727302710207,2022-08-16 09:00:00
348,2.3915145611773143,0.0,3.6940695369945047,460.8000000000001,2.2580286717393174,2022-08-16 10:00:00
349,2.5138619394808304,0.0,3.8240744198070047,446.3,2.3389591521974102,2022-08-16 11:00:00
350,3.0242789903953775,0.0,3.2940756405101297,527.4,2.768886968654177,2022-08-16 12:00:00
351,2.7703792706234167,0.0,3.2440573299632547,449.5,2.5238372502267836,2022-08-16 13:00:00
352,3.2307934058529106,0.0,3.2940756405101297,475.3000000000001,2.9481906476142066,2022-08-16 14:00:00
353,3.037863580559338,0.0,3.2040487850413797,439.5,2.761993490244927,2022-08-16 15:00:00
354,2.761826819304197,0.0,3.2140585506663797,378.8,2.5174419842627307,2022-08-16 16:00:00
355,1.717988018687525,0.0,3.1240622127757547,194.9,1.5916206122025214,2022-08-16 17:00:00
356,1.2607252521011258,0.0,3.0840536678538797,144.29999999999998,1.1796368270776103,2022-08-16 18:00:00
357,1.3520720695261266,0.33897499939690157,3.2340475643382547,63.899999999999984,0.9762760819145712,2022-08-16 19:00:00
358,1.18844691757109,0.28032839896891704,2.7440573299632547,22.2,0.8748877509220884,2022-08-16 20:00:00
359,0.9757076970993588,0.0,2.7640768612132547,11.0,0.9306110758449104,2022-08-16 21:00:00
360,0.7254276395677728,0.0,2.6340719784007547,0.4,0.7119815762895114,2022-08-16 22:00:00
361,0.677092784305915,0.0,2.5440756405101297,0.0,0.6645782278215118,2022-08-16 23:00:00
362,0.6322489733162618,0.0,2.5140768612132547,0.0,0.6200660063022198,2022-08-17 00:00:00
363,0.2884105327146817,0.0,2.3040548885570047,0.0,0.28542971501730136,2022-08-17 01:00:00
364,0.29120107507068016,0.0,2.0140768612132547,0.0,0.2881895946030031,2022-08-17 02:00:00
365,0.33720018575561606,0.0,1.4140707576976297,0.0,0.3318079101519279,2022-08-17 03:00:00
366,0.22836267827853152,0.0,0.9140707576976297,0.8,0.22518742402621317,2022-08-17 04:00:00
367,0.09188354701689194,0.006876137940474899,0.5840536678538797,8.299999999999999,0.1685840444291681,2022-08-17 05:00:00
368,0.2785297293484289,0.0010102947225729471,0.6140524471507547,34.0,0.3257911805685215,2022-08-17 06:00:00
369,0.6016355503814553,0.0,0.6640707576976297,62.899999999999984,0.5476088384417415,2022-08-17 07:00:00
370,0.819781394635893,0.0,0.8040548885570047,96.8,0.7970862090395301,2022-08-17 08:00:00
371,1.2054365297239045,0.004345217695349702,1.0040670955882547,147.4,1.1702715061593092,2022-08-17 09:00:00
372,1.563723140229367,0.004074922341647298,0.8740622127757547,200.5,1.497648819884501,2022-08-17 10:00:00
373,2.082892017996156,0.01022777723057268,0.9040609920726297,274.0,1.9710086985139248,2022-08-17 11:00:00
374,2.7467180588585647,0.02787425078108344,1.1840597713695047,379.2,2.598988505791962,2022-08-17 12:00:00
375,2.5278563606911213,0.0,1.2840658748851297,354.5,2.4230329434135673,2022-08-17 13:00:00
376,2.1452296023636617,0.018207768417252745,1.4140707576976297,279.59999999999997,2.031788441867702,2022-08-17 14:00:00
377,2.698835549251408,0.0,1.6940695369945047,376.6,2.5477666711216678,2022-08-17 15:00:00
378,1.703428507773069,0.0,1.8740622127757547,213.1,1.6141870767148978,2022-08-17 16:00:00
379,1.5204966782739293,0.0,2.2540670955882547,189.6,1.443343589496728,2022-08-17 17:00:00
380,1.086888495252335,0.27099527073584057,2.1540609920726297,84.6,0.7899933160601904,2022-08-17 18:00:00
381,0.6053443858630934,0.0,1.5340658748851297,67.5,0.5893658163526483,2022-08-17 19:00:00
382,0.5030563748588189,0.0,1.5140768612132547,37.9,0.4894032177456032,2022-08-17 20:00:00
383,0.28984026385051354,0.0,1.6040731991038797,5.9,0.2860426544712397,2022-08-17 21:00:00
384,0.2971557867038715,0.0,1.7640768612132547,0.0,0.2905514167555202,2022-08-17 22:00:00
385,0.2769030576060059,0.0,1.6340719784007547,0.0,0.27054540163990237,2022-08-17 23:00:00
386,0.35290170049015407,0.0,1.8240744198070047,0.0,0.34590793788280005,2022-08-18 00:00:00
387,0.3563628612211843,0.0,1.6440512264476297,0.0,0.34988418497814544,2022-08-18 01:00:00
388,0.36806242387782295,0.0,1.7040487850413797,0.0,0.3617657992399388,2022-08-18 02:00:00
389,0.3180635897846291,0.0,1.7340475643382547,0.0,0.31184685662224765,2022-08-18 03:00:00
390,0.25837269077122704,0.0,1.7540670955882547,1.2,0.2526715834333134,2022-08-18 04:00:00
391,0.2683037072988937,0.0,1.6940695369945047,8.799999999999999,0.26421814590093995,2022-08-18 05:00:00
392,0.5128437871384601,0.0,1.9140707576976297,38.4,0.5076015421601728,2022-08-18 06:00:00
